,timestamp,open,high,low,close,volume
20127,2/23/2025 07:30,96400,96558.01,96400,96508.85,144.72298
20128,2/23/2025 08:00,96508.85,96508.86,96326.32,96337.39,110.05268
20129,2/23/2025 08:30,96337.39,96377.36,96308,96364.32,105.83609
20130,2/23/2025 09:00,96364.32,96470.59,96269.23,96312.97,143.76592
20131,2/23/2025 09:30,96312.98,96369.13,96255.61,96286.02,188.49757
20132,2/23/2025 10:00,96286.02,96298.87,96200.01,96250,97.01317
20133,2/23/2025 10:30,96250,96250.01,96083.33,96193.88,248.98939
20134,2/23/2025 11:00,96193.89,96245.99,96134.5,96195,165.24338
20135,2/23/2025 11:30,96195.01,96196,96085.7,96115.99,163.85466
20136,2/23/2025 12:00,96115.99,96158.5,95814.64,95814.64,311.1679
20137,2/23/2025 12:30,95814.65,95872,95657.05,95732.93,457.05722
20138,2/23/2025 13:00,95732.94,95953.27,95721.33,95747.16,390.53443
20139,2/23/2025 13:30,95747.17,95979.65,95730,95977.96,238.21409
20140,2/23/2025 14:00,95977.96,96049.44,95923.16,95985.99,251.41084
20141,2/23/2025 14:30,95986,95986,95544,95593.89,335.28474
20142,2/23/2025 15:00,95593.88,95731.73,95517.21,95716,299.76101
20143,2/23/2025 15:30,95716.01,95716.01,95414.25,95436.18,469.51691
20144,2/23/2025 16:00,95436.19,95624.31,95428.89,95566.99,346.8234
20145,2/23/2025 16:30,95566.99,95601.33,95420.5,95420.5,274.2427
20146,2/23/2025 17:00,95420.51,95471.7,95260.75,95260.76,349.42461
20147,2/23/2025 17:30,95260.75,95750,95227.94,95656.78,612.55522
20148,2/23/2025 18:00,95656.78,95876,95622.65,95832.01,507.94755
20149,2/23/2025 18:30,95832.01,95875.5,95656.63,95740,237.94983
20150,2/23/2025 19:00,95739.99,95849.12,95702.08,95842.21,191.95788
20151,2/23/2025 19:30,95842.21,95842.21,95726.01,95755.99,125.13633
20152,2/23/2025 20:00,95756,95811.44,95690.42,95726,60.02618
20153,2/23/2025 20:30,95726,95777.71,95680,95777.7,63.95029
20154,2/23/2025 21:00,95777.71,95777.71,95637.45,95697.82,142.3151
20155,2/23/2025 21:30,95697.82,95763.99,95659.29,95755.25,76.31853
20156,2/23/2025 22:00,95755.25,95764.72,95522.78,95615.3,360.10333
20157,2/23/2025 22:30,95615.31,95940.83,95615.3,95787.13,155.55511
20158,2/23/2025 23:00,95787.14,96284.74,95774.6,95854.28,575.71124
20159,2/23/2025 23:30,95854.29,96332.44,95854.28,96258,256.47122
20160,2/24/2025 00:00,96258,96500,96194.88,96408.6,359.3029
20161,2/24/2025 00:30,96408.6,96499,96157.42,96247.35,429.11049
20162,2/24/2025 01:00,96247.36,96339.63,96060,96092.52,198.55484
20163,2/24/2025 01:30,96092.52,96108,95763.43,95971.24,353.95467
20164,2/24/2025 02:00,95971.25,96200,95813.04,95972.43,214.91118
20165,2/24/2025 02:30,95972.44,96074.98,95752.68,95829.35,249.07575
20166,2/24/2025 03:00,95829.36,95829.36,95484,95515.01,439.19892
20167,2/24/2025 03:30,95515.01,95780,95311,95433.21,397.29383
20168,2/24/2025 04:00,95433.21,95597.02,95289.77,95350,539.26559
20169,2/24/2025 04:30,95350,95433.01,95078.01,95298,735.14661
20170,2/24/2025 05:00,95298,95560.01,95240.01,95500.74,382.91344
20171,2/24/2025 05:30,95500.74,95764.99,95487.71,95727.39,309.84532
20172,2/24/2025 06:00,95727.39,95745.99,95609.78,95678.65,210.07131
20173,2/24/2025 06:30,95678.65,95896,95678.64,95864.31,239.35403
20174,2/24/2025 07:00,95864.31,95945,95696,95804.27,295.3785
20175,2/24/2025 07:30,95804.28,95916.03,95719.64,95872.02,365.67273
20176,2/24/2025 08:00,95872.02,95945,95411.1,95423.99,513.87186
20177,2/24/2025 08:30,95423.99,95601.38,95375.89,95509.49,378.03598
20178,2/24/2025 09:00,95509.5,96087.56,95499.94,96019.5,472.87592
20179,2/24/2025 09:30,96019.5,96177.18,95553.94,95765.76,459.7097
20180,2/24/2025 10:00,95765.76,95915.97,95562,95577.83,361.50067
20181,2/24/2025 10:30,95577.82,95696.68,95355,95631.66,553.95026
20182,2/24/2025 11:00,95631.66,95710.61,95411.01,95710.61,297.31095
20183,2/24/2025 11:30,95710.61,95860,95665.99,95821.45,246.8245
20184,2/24/2025 12:00,95821.45,95882,95679.74,95832,220.26258
20185,2/24/2025 12:30,95831.99,95946.61,95745.46,95798.46,244.55046
20186,2/24/2025 13:00,95798.46,95991.99,95339.35,95960.74,781.62057
20187,2/24/2025 13:30,95960.74,96095.32,95591.55,95594.57,434.14002
20188,2/24/2025 14:00,95594.57,95773.59,95386,95389.01,487.56045
20189,2/24/2025 14:30,95389,95800,94578,94674.44,1904.43719
20190,2/24/2025 15:00,94674.45,94960,94188,94333.52,1892.63377
20191,2/24/2025 15:30,94333.53,94477.99,93817.06,94323.95,1608.40447
20192,2/24/2025 16:00,94323.95,94980,94153.72,94783.79,1330.51531
20193,2/24/2025 16:30,94783.79,94891.9,94319.99,94434.49,608.38674
20194,2/24/2025 17:00,94434.48,95194.59,94328.01,94949.86,916.52821
20195,2/24/2025 17:30,94949.85,95167.4,94573.54,94644,626.69856
20196,2/24/2025 18:00,94644.01,94852.59,94503.5,94503.51,357.61378
20197,2/24/2025 18:30,94503.5,94558.1,94135.13,94161.67,497.67529
20198,2/24/2025 19:00,94161.66,94559.05,94117.64,94387.36,419.52765
20199,2/24/2025 19:30,94387.36,94485.37,93666.22,93943.51,841.85458
20200,2/24/2025 20:00,93943.52,94478.61,93830.66,94180,834.13695
20201,2/24/2025 20:30,94180.01,94571.43,93975.73,94020,625.03243
20202,2/24/2025 21:00,94019.99,94117.59,93618,94100.38,552.35045
20203,2/24/2025 21:30,94100.39,94349.22,93964.68,93979.44,365.91024
20204,2/24/2025 22:00,93979.45,93996,92899,93507.72,2213.91315
20205,2/24/2025 22:30,93507.73,93613.1,92368,92432.06,1312.55775
20206,2/24/2025 23:00,92432.07,92871.89,92002.78,92034.77,1310.98818
20207,2/24/2025 23:30,92034.78,92237.37,91349.26,91552.88,2159.67426
20208,2/25/2025 00:00,91552.88,92128.33,90912.01,91662.16,2380.44981
20209,2/25/2025 00:30,91662.16,92162.37,91444.44,91857.29,1763.55085
20210,2/25/2025 01:00,91857.3,92044.62,91165.18,91793.48,986.00797
20211,2/25/2025 01:30,91793.48,92401.01,91746.13,92018.41,1005.94706
20212,2/25/2025 02:00,92018.41,92311.57,91595,92098.71,771.11041
20213,2/25/2025 02:30,92098.7,92536.93,91981.37,92376.68,714.21413
20214,2/25/2025 03:00,92376.68,92540.69,91944.73,92075.48,658.47674
20215,2/25/2025 03:30,92075.48,92538.47,92008.35,92153.93,466.6952
20216,2/25/2025 04:00,92153.93,92327.88,91812.7,92294.84,747.40499
20217,2/25/2025 04:30,92294.84,92312.5,91857.26,91900.01,546.21977
20218,2/25/2025 05:00,91900.01,92111.12,91706.87,91918.42,765.45006
20219,2/25/2025 05:30,91918.42,92086.96,91829.98,92070.34,474.57973
20220,2/25/2025 06:00,92070.35,92128.51,91532.6,91560,1123.30861
20221,2/25/2025 06:30,91560,91689,91206.92,91275.99,696.59087
20222,2/25/2025 07:00,91276,91441.82,88992.92,89405.59,5563.19897
20223,2/25/2025 07:30,89405.59,89583.78,88200,89320.01,4823.81217
20224,2/25/2025 08:00,89320.01,90000,89012.03,89659.24,2501.12664
20225,2/25/2025 08:30,89659.23,89959.34,89357.88,89400.53,1489.83187
20226,2/25/2025 09:00,89400.54,89598.02,88549.09,88650,1572.26731
20227,2/25/2025 09:30,88650,89149.63,88289.63,88303.73,1595.09621
20228,2/25/2025 10:00,88303.74,88905.67,86888.1,87782.01,4730.46305
20229,2/25/2025 10:30,87782.02,88464,87736.44,88213.77,1989.95584
