,economy,time,AG.LND.TOTL.K2,EN.ATM.GHGT.KT.CE,IS.RRS.GOOD.MT.K6,IS.RRS.PASG.KM,IS.RRS.TOTL.KM,NY.GDP.MKTP.KD
390,BEL,YR2016,30280.0,110335.3227,,10025.0,3602.0,468191916732.07
391,BEL,YR2017,30280.0,108193.7955,,10167.0,3605.0,475774660680.469
392,BEL,YR2018,30280.0,108952.4335,,10500.0,3607.0,484305039588.75
393,BEL,YR2019,30280.0,108086.3373,,10849.0,3615.0,495157518025.82
394,BEL,YR2020,30280.0,100063.4878,,7397.0,3615.0,469108374379.726
395,BEL,YR2021,30280.0,,,6970.0,3612.0,501246968574.726
396,BEN,YR2000,112760.0,7029.108436,89.0,,,6219354272.83818
397,BEN,YR2001,112760.0,6504.47734,94.0,,,6551040876.248
398,BEN,YR2002,112760.0,7531.983943,89.0,,,6855207726.48731
399,BEN,YR2003,112760.0,7495.345947,86.0,66.0,438.0,7091272067.69746
400,BEN,YR2004,112760.0,7588.95435,45.0,,,7405393051.15179
401,BEN,YR2005,112760.0,8615.392754,24.0,,,7532259620.7003
402,BEN,YR2006,112760.0,8910.462058,36.0,,758.0,7829312267.99952
403,BEN,YR2007,112760.0,9650.516163,,,,8298002249.85464
404,BEN,YR2008,112760.0,9403.691268,,,,8704320326.47543
405,BEN,YR2009,112760.0,10032.58657,,,,8906198943.57193
406,BEN,YR2010,112760.0,10475.73048,,,,9094481753.90847
407,BEN,YR2011,112760.0,10546.27121,,,,9364019722.36167
408,BEN,YR2012,112760.0,10526.28664,,,,9814543622.52956
409,BEN,YR2013,112760.0,11162.52237,,,,10520350022.2065
410,BEN,YR2014,112760.0,11694.9976,,,,11189200116.5963
411,BEN,YR2015,112760.0,12117.32083,,,,11388160997.1089
412,BEN,YR2016,112760.0,13818.34967,,,,11768488383.6733
413,BEN,YR2017,112760.0,13973.67292,,,,12435945493.1089
414,BEN,YR2018,112760.0,15267.36586,,,,13268812303.0524
415,BEN,YR2019,112760.0,15622.04121,,,,14179807375.1016
416,BEN,YR2020,112760.0,16190.53196,,,,14725558723.7319
417,BEN,YR2021,112760.0,,,,,15779238957.7761
418,BFA,YR2000,273600.0,15984.91011,,,622.0,5107828181.20084
419,BFA,YR2001,273600.0,15108.11122,,,622.0,5445629583.60137
420,BFA,YR2002,273600.0,15786.33044,,,622.0,5682675869.68484
421,BFA,YR2003,273600.0,19200.72446,,,622.0,6126066307.13183
422,BFA,YR2004,273600.0,19733.29397,,,622.0,6400419254.55947
423,BFA,YR2005,273600.0,20342.01529,0.675,,622.0,6954815456.4763
424,BFA,YR2006,273600.0,20345.07862,0.737,,622.0,7389711520.7284
425,BFA,YR2007,273600.0,21063.13735,0.84,,622.0,7693530569.65392
426,BFA,YR2008,273600.0,21860.06998,,,622.0,8139754707.2893
427,BFA,YR2009,273600.0,22511.04811,,,622.0,8380850241.73524
428,BFA,YR2010,273600.0,23651.63864,,,,9088720451.70527
429,BFA,YR2011,273600.0,24068.02382,,,,9690626654.34607
430,BFA,YR2012,273600.0,24747.608,,,,10315931043.8746
431,BFA,YR2013,273600.0,25741.05329,,,518.0,10913490102.1529
432,BFA,YR2014,273600.0,26220.72587,,,518.0,11385699970.03
433,BFA,YR2015,273600.0,27368.07335,,,518.0,11832159315.6298
434,BFA,YR2016,273600.0,28836.31118,,,518.0,12537116611.6541
435,BFA,YR2017,273600.0,29792.21891,,,518.0,13314855313.1302
436,BFA,YR2018,273600.0,30655.18984,,,518.0,14194244128.6065
437,BFA,YR2019,273600.0,31636.78727,,,518.0,14973005005.8989
438,BFA,YR2020,273600.0,32262.81629,,,518.0,15260784768.1661
439,BFA,YR2021,273600.0,,,,518.0,16319556729.2378
440,BGD,YR2000,130170.0,111593.3328,777.0,3940.7,2745.0,83463768029.517
441,BGD,YR2001,130170.0,117270.5563,908.0,4209.2,2855.0,87701463720.4571
442,BGD,YR2002,130170.0,120949.7469,952.0,3971.8,2855.0,91063169521.9969
443,BGD,YR2003,130170.0,122886.8271,952.0,4024.2,2855.0,95379169817.7317
444,BGD,YR2004,130170.0,124837.0782,896.0,4341.5,2855.0,100376592809.901
445,BGD,YR2005,130170.0,129652.4611,817.0,4164.1,2855.0,106937151647.355
446,BGD,YR2006,130170.0,135192.7141,,,2855.0,114071896799.753
447,BGD,YR2007,130170.0,138288.6794,776.0,4586.0,2835.0,122123774970.924
448,BGD,YR2008,130170.0,146770.9765,870.0,5609.0,2835.0,129468042041.458
449,BGD,YR2009,130170.0,150700.7286,800.0,6801.0,2835.0,135999866337.522
450,BGD,YR2010,130170.0,158531.7681,710.0,7304.0,2835.0,143577490822.182
451,BGD,YR2011,130170.0,164267.9666,693.0,8052.0,2791.0,152858884167.057
452,BGD,YR2012,130170.0,169101.1582,582.0,8787.0,2877.0,162827513288.15
453,BGD,YR2013,130170.0,174185.1534,525.0,8253.0,2877.0,172619317840.586
454,BGD,YR2014,130170.0,179287.1507,677.0,8135.0,2791.0,183081877159.745
455,BGD,YR2015,130170.0,187771.298,694.0,8711.0,2877.0,195078573252.202
456,BGD,YR2016,130170.0,195047.4195,1053.0,10040.0,2877.0,208955445058.145
457,BGD,YR2017,130170.0,205028.6288,,,2877.0,222726141337.945
458,BGD,YR2018,130170.0,214432.3367,,,2877.0,239028375854.719
459,BGD,YR2019,130170.0,212143.1483,,,2877.0,257868369494.507
460,BGD,YR2020,130170.0,206570.3527,,,,266759736960.217
461,BGD,YR2021,130170.0,,,,,285269339141.046
462,BGR,YR2000,110630.0,57837.64925,5538.0,3472.0,4320.0,30403689584.7515
463,BGR,YR2001,110630.0,60216.94282,4904.0,2990.0,4320.0,31566236668.9358
464,BGR,YR2002,108800.0,57531.37342,4627.0,2598.0,4318.0,33419783866.5759
465,BGR,YR2003,108770.0,62397.58468,5274.0,2517.0,4318.0,35170029498.5251
466,BGR,YR2004,108760.0,61150.52418,5211.0,2404.0,4259.0,37459748127.9782
467,BGR,YR2005,108640.0,61138.03786,5163.0,2389.0,4154.0,40103038915.3619
468,BGR,YR2006,108630.0,61092.05728,5396.0,2422.0,4146.0,42831084070.7965
469,BGR,YR2007,108610.0,65265.2033,5241.0,2424.0,4143.0,45681230428.8632
470,BGR,YR2008,108610.0,62886.92377,4693.0,2335.0,4144.0,48481288291.3547
471,BGR,YR2009,108560.0,55398.35264,3145.0,2144.0,4150.0,46858550601.3161
472,BGR,YR2010,108560.0,57043.54655,3064.0,2100.0,4097.0,47587369525.7545
473,BGR,YR2011,108560.0,62924.95808,3291.0,2068.0,4072.0,48582029158.1575
474,BGR,YR2012,108560.0,57187.08959,2908.0,1876.0,4070.0,48945818584.0708
475,BGR,YR2013,108560.0,52036.53622,3246.0,1826.0,4032.0,48680164511.0052
476,BGR,YR2014,108560.0,54624.01798,3439.0,1702.0,4023.0,49142357612.8886
477,BGR,YR2015,108560.0,57320.00702,3650.0,1552.0,4019.0,50811995688.6771
478,BGR,YR2016,108560.0,54456.29094,3434.0,1458.0,4029.0,52349885976.855
479,BGR,YR2017,108560.0,56596.72316,3931.0,1438.0,4030.0,53787375765.8271
480,BGR,YR2018,108560.0,53370.25718,3792.0,1479.0,4030.0,55236895280.236
481,BGR,YR2019,108560.0,51526.03949,3901.6,1523.8,4030.0,57465808373.0429
482,BGR,YR2020,108560.0,46492.85461,4503.0,1119.0,4029.0,55186624687.9964
483,BGR,YR2021,108560.0,,4658.0,1205.0,4031.0,59414884842.2963
484,BHR,YR2000,710.0,25623.79391,,,,15447922937.5299
485,BHR,YR2001,710.0,26452.33222,,,,15832722681.7137
486,BHR,YR2002,710.0,27655.51593,,,,16362889422.8255
487,BHR,YR2003,720.0,28717.68894,,,,17393169261.3715
488,BHR,YR2004,730.0,28963.98535,,,,18607379553.6075
489,BHR,YR2005,740.0,32238.91256,,,,19866912679.454
490,BHR,YR2006,740.0,34713.68845,,,,21151705946.6711
491,BHR,YR2007,750.0,35914.54384,,,,22906020071.8799
492,BHR,YR2008,760.0,38404.86883,,,,24336503493.4839
493,BHR,YR2009,760.0,38946.46292,,,,24954622922.9927
494,BHR,YR2010,762.0,40906.21441,,,,26036230937.9271
495,BHR,YR2011,767.0,41607.08671,,,,26552663487.0358
496,BHR,YR2012,770.0,43195.32451,,,,27542575573.0076
497,BHR,YR2013,770.0,46013.64861,,,,29034512771.3789
498,BHR,YR2014,771.0,48106.69701,,,,30297627559.0615
499,BHR,YR2015,778.0,48874.34031,,,,31050638297.8723
500,BHR,YR2016,779.0,49459.0278,,,,32155459790.271
501,BHR,YR2017,780.0,50342.13908,,,,33535234420.6161
502,BHR,YR2018,778.0,51257.81097,,,,34243206973.6781
503,BHR,YR2019,780.0,54194.74915,,,,34985245170.2699
504,BHR,YR2020,785.0,54151.41004,,,,33360307403.029
505,BHR,YR2021,790.0,,,,,34250930436.9458
506,BHS,YR2000,10010.0,2319.424631,,,,10498201118.807
507,BHS,YR2001,10010.0,2244.630656,,,,10773884911.8277
508,BHS,YR2002,10010.0,2285.785381,,,,11065313784.8282
509,BHS,YR2003,10010.0,2333.605506,,,,10925346785.4985
510,BHS,YR2004,10010.0,2345.104731,,,,11021749177.0314
511,BHS,YR2005,10010.0,2196.805957,,,,11396057059.9869
512,BHS,YR2006,10010.0,2152.810341,,,,11682849345.0179
513,BHS,YR2007,10010.0,2188.303625,,,,11851795019.1571
514,BHS,YR2008,10010.0,2259.49961,,,,11576401012.8845
515,BHS,YR2009,10010.0,2282.180294,,,,11093036717.0626
516,BHS,YR2010,10010.0,2254.796278,,,,11263721111.6904
517,BHS,YR2011,10010.0,2482.016645,,,,11332786953.3196
518,BHS,YR2012,10010.0,2685.184211,,,,11682559558.2698
519,BHS,YR2013,10010.0,3111.966577,,,,11348145650.9686
520,BHS,YR2014,10010.0,2815.829643,,,,11557758065.4237
521,BHS,YR2015,10010.0,2513.101709,,,,11672900000.0
522,BHS,YR2016,10010.0,2357.871443,,,,11583838872.7522
523,BHS,YR2017,10010.0,2502.934277,,,,11876233701.5797
524,BHS,YR2018,10010.0,3123.026611,,,,12222818652.3009
525,BHS,YR2019,10010.0,2957.747745,,,,12131922208.9819
526,BHS,YR2020,10010.0,2801.144379,,,,9279937629.8172
527,BHS,YR2021,10010.0,,,,,10856087752.7039
528,BIH,YR2000,51200.0,18656.89406,140.0,38.0,943.0,10676417585.1095
529,BIH,YR2001,51200.0,18365.79569,280.0,41.0,1032.0,10935140618.7269
530,BIH,YR2002,51200.0,18520.86499,308.0,38.0,1032.0,11484898712.3276
531,BIH,YR2003,51200.0,19027.10305,318.0,36.0,1033.0,11929035686.0139
532,BIH,YR2004,51200.0,20107.51487,363.0,34.0,1000.0,12683578944.5033
533,BIH,YR2005,51200.0,20874.0118,379.0,34.0,1000.0,13177880591.4628
534,BIH,YR2006,51200.0,22744.00246,372.0,36.0,1024.495,13891331517.2397
535,BIH,YR2007,51200.0,23859.8227,1088.0,61.0,1017.054,14704964354.8142
536,BIH,YR2008,51200.0,25968.29171,1242.0,78.0,1017.054,15505477767.974
537,BIH,YR2009,51200.0,26043.30724,992.0,61.0,1017.054,15039622521.6786
538,BIH,YR2010,51200.0,26070.97531,877.0,59.0,1027.054,15169815910.7044
539,BIH,YR2011,51200.0,29183.88612,1018.0,100.0,1027.054,15315372000.5534
540,BIH,YR2012,51200.0,27398.42322,1150.0,54.0,1027.054,15189504687.2909
541,BIH,YR2013,51200.0,27191.8729,1243.0,40.0,1027.054,15546436275.2992
542,BIH,YR2014,51200.0,24689.43736,1313.0,35.0,1027.054,15725819000.0295
543,BIH,YR2015,51200.0,24906.99761,1286.0,34.0,1027.054,16404348871.4437
544,BIH,YR2016,51200.0,27490.28619,1142.0,24.0,1018.054,16936219727.6767
545,BIH,YR2017,51200.0,27759.41257,1130.1,30.0,417.0,17485647794.2627
546,BIH,YR2018,51200.0,27771.20464,1187.9,40.0,1018.054,18154910824.6593
547,BIH,YR2019,51200.0,26218.11502,1275.0,55.5,1018.054,18679105433.9912
548,BIH,YR2020,51200.0,26053.3501,1040.0,15.0,,18115912632.4361
549,BIH,YR2021,51200.0,,,,,19454977964.1756
550,BLR,YR2000,202848.0,82356.8548,31425.0,17722.0,5512.0,26115912675.5037
551,BLR,YR2001,202844.0,80878.21666,29727.0,15264.0,5509.0,27349969477.1669
552,BLR,YR2002,202829.0,80365.02168,34169.0,14349.0,5512.0,28729848599.9482
553,BLR,YR2003,202826.0,81461.13375,38402.0,13308.0,5502.0,30753347145.2327
554,BLR,YR2004,202815.0,85337.90331,40331.0,13893.0,5498.0,34274526374.8589
555,BLR,YR2005,202833.0,86179.88216,43559.0,13568.0,5498.0,37496332398.5946
556,BLR,YR2006,202904.0,89398.13463,45723.0,9968.0,5494.0,41245963659.1501
557,BLR,YR2007,202901.0,88182.57527,47933.0,9368.0,5494.0,44793119255.6655
558,BLR,YR2008,202902.0,92444.42971,48994.0,8188.0,5491.0,49362017183.5591
559,BLR,YR2009,202898.0,89588.69091,42742.0,7401.0,5491.0,49460738872.9267
560,BLR,YR2010,202902.0,94199.51744,46224.0,7578.0,5482.0,53317819268.921
561,BLR,YR2011,202910.0,91275.39051,49414.0,7941.0,5482.0,56185628815.1061
562,BLR,YR2012,202899.0,92831.39655,48475.0,8977.0,5462.0,57133556524.0424
563,BLR,YR2013,202908.0,93419.06847,43818.0,8998.0,5469.0,57706875064.5283
564,BLR,YR2014,202973.0,92626.09993,44997.0,7796.0,5470.0,58703016906.4629
565,BLR,YR2015,202978.0,88193.48911,40785.0,7117.0,5470.0,56454889146.6088
566,BLR,YR2016,202988.0,87316.84186,41107.0,6428.0,5459.0,55028933824.6442
567,BLR,YR2017,202988.0,88971.77819,48538.0,6295.0,5459.0,56422059344.4014
568,BLR,YR2018,202980.0,91880.30552,52573.7,6215.3,5459.0,58199150811.7146
569,BLR,YR2019,202965.0,90320.04535,48205.4,6274.1,5459.2,59040830813.2346
570,BLR,YR2020,202980.0,87868.32147,42420.4,3741.1,5453.5,58643542627.1016
571,BLR,YR2021,202950.0,,44478.2,4485.5,5474.0,60073780097.1802
572,BLZ,YR2000,22810.0,702.732203,,,,1360086531.59874
573,BLZ,YR2001,22810.0,786.208167,,,,1428003313.52024
574,BLZ,YR2002,22810.0,840.116831,,,,1505102242.07968
575,BLZ,YR2003,22810.0,930.381295,,,,1650573765.13194
576,BLZ,YR2004,22810.0,761.923658,,,,1729482180.34484
577,BLZ,YR2005,22810.0,819.656522,,,,1767862663.33788
578,BLZ,YR2006,22810.0,898.636624,,,,1847618999.66977
579,BLZ,YR2007,22810.0,1001.135393,,,,1908535443.78441
580,BLZ,YR2008,22810.0,1009.355262,,,,1879170833.46424
581,BLZ,YR2009,22810.0,1173.361731,,,,1870701556.08091
582,BLZ,YR2010,22810.0,1214.451168,,,,1893897374.56349
583,BLZ,YR2011,22810.0,1305.203154,,,,1888250122.49832
584,BLZ,YR2012,22810.0,1171.634439,,,,1957390277.3086
585,BLZ,YR2013,22810.0,1261.360425,,,,2044252286.31107
586,BLZ,YR2014,22810.0,1248.729511,,,,2126131097.5749
587,BLZ,YR2015,22810.0,1449.138697,,,,2194709309.24204
588,BLZ,YR2016,22810.0,1440.882054,,,,2194467135.91808
589,BLZ,YR2017,22810.0,1441.651512,,,,2154673433.68323
590,BLZ,YR2018,22810.0,1427.523569,,,,2177418128.32649
591,BLZ,YR2019,22810.0,1602.171827,,,,2269658667.06214
592,BLZ,YR2020,22810.0,1573.319685,,,,1957996150.25944
593,BLZ,YR2021,22810.0,,,,,2307742191.29649
594,BMU,YR2000,54.0,,,,,6739895068.97791
595,BMU,YR2001,54.0,,,,,7226679645.63174
596,BMU,YR2002,54.0,,,,,7119884453.30351
597,BMU,YR2003,54.0,,,,,7362722827.73814
598,BMU,YR2004,54.0,,,,,7533631299.4758
599,BMU,YR2005,54.0,,,,,7659759815.30576
600,BMU,YR2006,54.0,,,,,8084406664.52899
601,BMU,YR2007,54.0,,,,,8354841362.08309
602,BMU,YR2008,54.0,,,,,8198943712.90485
603,BMU,YR2009,54.0,,,,,7737613934.72433
604,BMU,YR2010,54.0,,,,,7543950875.42882
605,BMU,YR2011,54.0,,,,,7261600082.73073
606,BMU,YR2012,54.0,,,,,6876350478.40565
607,BMU,YR2013,54.0,,,,,6857116738.50431
608,BMU,YR2014,54.0,,,,,6603330213.03728
609,BMU,YR2015,54.0,,,,,6654541000.0
610,BMU,YR2016,54.0,,,,,6610806937.02849
611,BMU,YR2017,54.0,,,,,6849550930.14215
612,BMU,YR2018,54.0,,,,,6819905984.64909
613,BMU,YR2019,54.0,,,,,6840793088.0543
614,BMU,YR2020,54.0,,,,,6373022721.95909
615,BMU,YR2021,54.0,,,,,6565093928.38781
616,BOL,YR2000,1083300.0,31098.26178,,,,17334777888.1262
617,BOL,YR2001,1083300.0,30738.13603,,,,17626660726.9117
618,BOL,YR2002,1083300.0,33593.95508,,,,18064782966.6648
619,BOL,YR2003,1083300.0,34000.25182,,,,18554580623.7088
620,BOL,YR2004,1083300.0,36843.05937,,,,19328918118.4657
621,BOL,YR2005,1083300.0,38933.7704,,,,20183533307.223
622,BOL,YR2006,1083300.0,39481.57129,,,,21151739180.8768
623,BOL,YR2007,1083300.0,41092.33958,,,,22117185836.643
624,BOL,YR2008,1083300.0,42296.10448,,,,23477060537.7351
625,BOL,YR2009,1083300.0,43240.46717,,,,24265185360.0464
626,BOL,YR2010,1083300.0,48348.32776,,,,25266542246.0612
627,BOL,YR2011,1083300.0,48361.77577,,,,26581436461.7176
628,BOL,YR2012,1083300.0,50100.33217,,,,27943010890.6533
629,BOL,YR2013,1083300.0,52023.63558,,,,29842021104.1396
630,BOL,YR2014,1083300.0,52832.12158,,,,31471565408.6312
631,BOL,YR2015,1083300.0,54381.51228,,,,33000198248.9146
632,BOL,YR2016,1083300.0,56748.87449,,,,34407300587.1524
633,BOL,YR2017,1083300.0,56810.3186,,,,35850757840.6068
634,BOL,YR2018,1083300.0,56831.15371,,,,37364958928.4415
635,BOL,YR2019,1083300.0,58309.83432,,,,38193230080.2463
636,BOL,YR2020,1083300.0,55203.08943,,,,34855949803.3644
637,BOL,YR2021,1083300.0,,,,,36986126812.5425
638,BRA,YR2000,8358140.0,772340.1186,,,,1186419100699.97
639,BRA,YR2001,8358140.0,797202.3857,,,,1202909097080.86
640,BRA,YR2002,8358140.0,826208.7209,,,,1239639467559.79
641,BRA,YR2003,8358140.0,841524.5657,,,,1253781634079.45
642,BRA,YR2004,8358140.0,886635.5393,,,512.0,1325999012823.98
643,BRA,YR2005,8358140.0,897371.1788,,,,1368459252346.2
644,BRA,YR2006,8358140.0,897365.7002,7446.1,,,1422677453441.88
645,BRA,YR2007,8358140.0,921597.5082,9393.5,,32622.0,1509032134017.69
646,BRA,YR2008,8358140.0,937153.4104,,,,1585905180276.35
647,BRA,YR2009,8358140.0,913687.553,,,,1583909921216.67
648,BRA,YR2010,8358140.0,999924.9994,,,,1703150236842.0
649,BRA,YR2011,8358140.0,1019415.034,,,,1770840632932.71
650,BRA,YR2012,8358140.0,1058598.227,,,,1804861597918.79
651,BRA,YR2013,8358140.0,1089193.408,,15191.0,,1859094488365.14
652,BRA,YR2014,8358140.0,1127554.01,,15901.0,,1868463501755.79
653,BRA,YR2015,8358140.0,1105478.108,,15877.0,,1802212206904.68
654,BRA,YR2016,8358140.0,1069581.2,,15648.0,,1743173232503.86
655,BRA,YR2017,8358140.0,1085923.233,,15807.0,,1766233131755.03
656,BRA,YR2018,8358140.0,1054181.831,,16422.0,,1797736845059.11
657,BRA,YR2019,8358140.0,1069918.901,,16486.36,,1819683217790.43
658,BRA,YR2020,8358140.0,1064709.126,,,,1760056587883.53
659,BRA,YR2021,8358140.0,,,,,1847863165699.6
660,BRB,YR2000,430.0,3533.327615,,,,4415391997.88199
661,BRB,YR2001,430.0,3558.821433,,,,4310947479.89542
662,BRB,YR2002,430.0,3539.491551,,,,4344891948.24106
663,BRB,YR2003,430.0,3583.974669,,,,4439414237.0189
664,BRB,YR2004,430.0,3629.604287,,,,4502080947.81084
665,BRB,YR2005,430.0,3665.691605,,,,4680158850.97793
666,BRB,YR2006,430.0,3694.570334,,,,4963099050.20353
667,BRB,YR2007,430.0,3723.246463,,,,5066290233.97425
668,BRB,YR2008,430.0,3991.179991,,,,5099346923.917
669,BRB,YR2009,430.0,3979.23662,,,,4842570076.44703
670,BRB,YR2010,430.0,3874.084949,,,,4732537776.74819
671,BRB,YR2011,430.0,3926.352478,,,,4697131085.15074
672,BRB,YR2012,430.0,3896.791006,,,,4682769963.92759
673,BRB,YR2013,430.0,3885.431835,,,,4621931032.20042
674,BRB,YR2014,430.0,3740.207364,,,,4621878809.94142
675,BRB,YR2015,430.0,3742.935393,,,,4734000000.0
676,BRB,YR2016,430.0,3783.217854,,,,4854006751.16656
677,BRB,YR2017,430.0,3693.384915,,,,4876462322.53367
678,BRB,YR2018,430.0,3796.373576,,,,4833953403.71314
679,BRB,YR2019,430.0,3710.537737,,,,4846695634.9075
680,BRB,YR2020,430.0,3656.467698,,,,4229324089.08892
681,BRB,YR2021,430.0,,,,,4196215176.88718
682,BRN,YR2000,5270.0,6699.814634,,,,11348747419.3107
683,BRN,YR2001,5270.0,6638.878913,,,,11660161646.7426
684,BRN,YR2002,5270.0,6677.836192,,,,12111654412.2184
685,BRN,YR2003,5270.0,7704.267571,,,,12463371463.8206
686,BRN,YR2004,5270.0,7306.112151,,,,12526226521.0128
687,BRN,YR2005,5270.0,7151.55293,,,,12574766551.7013
688,BRN,YR2006,5270.0,9892.980627,,,,13127769534.7478
689,BRN,YR2007,5270.0,9390.362924,,,,13148062678.7361
690,BRN,YR2008,5270.0,10245.03222,,,,12893027782.3634
691,BRN,YR2009,5270.0,10020.11202,,,,12665525724.7905
692,BRN,YR2010,5270.0,9331.440616,,,,12994698399.9834
693,BRN,YR2011,5270.0,9571.707577,,,,13481391223.9528
694,BRN,YR2012,5270.0,9531.889438,,,,13604454980.8708
695,BRN,YR2013,5270.0,9316.351699,,,,13315220388.3404
696,BRN,YR2014,5270.0,9190.90146,,,,12981227716.0016
697,BRN,YR2015,5270.0,8467.041421,,,,12930291487.9581
698,BRN,YR2016,5270.0,9101.755241,,,,12609889504.146
699,BRN,YR2017,5270.0,9558.74396,,,,12777424817.8542
700,BRN,YR2018,5270.0,9852.95828,,,,12784099462.2972
701,BRN,YR2019,5270.0,9392.1572,,,,13278730315.7531
702,BRN,YR2020,5270.0,11914.03262,,,,13429254463.7677
703,BRN,YR2021,5270.0,,,,,13215626906.1655
704,BTN,YR2000,39800.0,1057.92629,,,,655103005.431607
705,BTN,YR2001,39800.0,995.328449,,,,709797257.170734
706,BTN,YR2002,39800.0,1032.881207,,,,787820172.198155
707,BTN,YR2003,39800.0,998.826165,,,,849453726.334086
708,BTN,YR2004,38117.0,941.733824,,,,900495211.164725
709,BTN,YR2005,38117.0,1104.700982,,,,966116542.606801
710,BTN,YR2006,38117.0,1088.990994,,,,1033742170.28183
711,BTN,YR2007,38117.0,1104.041005,,,,1223546061.47791
712,BTN,YR2008,38117.0,1049.754216,,,,1282269672.76282
713,BTN,YR2009,38117.0,1067.412828,,,,1368801509.83662
714,BTN,YR2010,38117.0,1163.286839,,,,1532317114.62591
715,BTN,YR2011,38117.0,1412.645757,,,,1654636121.73343
716,BTN,YR2012,38117.0,1496.462975,,,,1739327031.1851
717,BTN,YR2013,38117.0,1578.225693,,,,1776200288.24428
718,BTN,YR2014,38117.0,1649.68331,,,,1878802421.1653
719,BTN,YR2015,38117.0,1661.129528,,,,2003596838.78013
720,BTN,YR2016,38144.0,1856.760403,,,,2166429825.8419
721,BTN,YR2017,38144.0,1945.742577,,,,2267208559.69637
722,BTN,YR2018,38140.0,2074.163352,,,,2346603297.73985
723,BTN,YR2019,38140.0,2052.155026,,,,2481653802.37574
724,BTN,YR2020,38140.0,1630.8557,,,,2228068554.57391
725,BTN,YR2021,38140.0,,,,,2326579651.34464
726,BWA,YR2000,566730.0,13640.71335,1037.0,75.0,,8491986059.02571
727,BWA,YR2001,566730.0,15523.87065,747.0,106.0,,8513264763.90086
728,BWA,YR2002,566730.0,15862.28235,715.0,115.0,,9029979997.34259
729,BWA,YR2003,566730.0,8736.279155,893.0,160.0,,9447697367.92895
730,BWA,YR2004,566730.0,9318.205556,674.0,94.0,,9703335214.03812
731,BWA,YR2005,566730.0,10725.35266,674.0,94.0,,10145481816.2871
732,BWA,YR2006,566730.0,12545.10506,674.0,94.0,888.0,10994036837.1472
733,BWA,YR2007,566730.0,10799.22417,674.0,,888.0,11630872553.1126
734,BWA,YR2008,566730.0,19528.72697,,,,12009117014.1882
735,BWA,YR2009,566730.0,10454.72718,,,,10310519328.3503
736,BWA,YR2010,566730.0,20889.94268,,,,11354171655.915
737,BWA,YR2011,566730.0,25747.70982,,,,12130630062.2477
738,BWA,YR2012,566730.0,13041.85436,,,,12109898723.1018
739,BWA,YR2013,566730.0,13990.227,,,,13454439438.0193
740,BWA,YR2014,566730.0,12708.58574,,,,14220639811.9916
741,BWA,YR2015,566730.0,12082.93249,,,886.0,13530748844.505
